"full.name" "PA" "run" "algo" "metric.eval" "cutoff" "sensitivity" "specificity" "calibration" "validation" "evaluation"
"171" "Scleria.iostephana_PA2_RUN2_MAXENT" "PA2" "RUN2" "MAXENT" "KAPPA" 850 68.519 100 0.803 0.424 NA
"172" "Scleria.iostephana_PA2_RUN2_MAXENT" "PA2" "RUN2" "MAXENT" "BOYCE" 837 68.519 100 0.661 0.3 NA
"173" "Scleria.iostephana_PA2_RUN2_RF" "PA2" "RUN2" "RF" "TSS" 334 100 100 1 0.22 NA
"174" "Scleria.iostephana_PA2_RUN2_RF" "PA2" "RUN2" "RF" "ROC" 334 100 100 1 0.915 NA
"175" "Scleria.iostephana_PA2_RUN2_RF" "PA2" "RUN2" "RF" "KAPPA" 334 100 100 1 0.309 NA
"176" "Scleria.iostephana_PA2_RUN2_RF" "PA2" "RUN2" "RF" "BOYCE" 313 100 100 1 0.628 NA
"177" "Scleria.iostephana_PA2_RUN2_GBM" "PA2" "RUN2" "GBM" "TSS" 439 98.148 94.993 0.931 0.208 NA
"178" "Scleria.iostephana_PA2_RUN2_GBM" "PA2" "RUN2" "GBM" "ROC" 440 98.148 94.993 0.994 0.832 NA
"179" "Scleria.iostephana_PA2_RUN2_GBM" "PA2" "RUN2" "GBM" "KAPPA" 588 90.741 98.946 0.874 0.203 NA
"180" "Scleria.iostephana_PA2_RUN2_GBM" "PA2" "RUN2" "GBM" "BOYCE" 455 96.296 95.389 0.988 0.418 NA
"181" "Scleria.iostephana_PA2_RUN2_ANN" "PA2" "RUN2" "ANN" "TSS" 625 88.889 82.082 0.71 0.302 NA
"182" "Scleria.iostephana_PA2_RUN2_ANN" "PA2" "RUN2" "ANN" "ROC" 626 88.889 82.082 0.88 0.786 NA
"183" "Scleria.iostephana_PA2_RUN2_ANN" "PA2" "RUN2" "ANN" "KAPPA" 814 66.667 95.389 0.541 0.361 NA
"184" "Scleria.iostephana_PA2_RUN2_ANN" "PA2" "RUN2" "ANN" "BOYCE" 724 68.519 94.993 0.823 0.504 NA
"185" "Scleria.iostephana_PA2_RUN2_GLM" "PA2" "RUN2" "GLM" "TSS" 414 92.593 72.727 0.653 0.572 NA
"186" "Scleria.iostephana_PA2_RUN2_GLM" "PA2" "RUN2" "GLM" "ROC" 415.5 92.593 72.859 0.885 0.856 NA
"187" "Scleria.iostephana_PA2_RUN2_GLM" "PA2" "RUN2" "GLM" "KAPPA" 737 61.111 92.095 0.387 0.324 NA
"188" "Scleria.iostephana_PA2_RUN2_GLM" "PA2" "RUN2" "GLM" "BOYCE" 509 83.333 78.524 0.96 0.738 NA
"189" "Scleria.iostephana_PA2_RUN2_GAM" "PA2" "RUN2" "GAM" "TSS" 504 75.926 79.447 0.558 0.477 NA
"190" "Scleria.iostephana_PA2_RUN2_GAM" "PA2" "RUN2" "GAM" "ROC" 505.5 75.926 79.842 0.815 0.875 NA
"191" "Scleria.iostephana_PA2_RUN2_GAM" "PA2" "RUN2" "GAM" "KAPPA" 736 44.444 91.436 0.276 0.373 NA
"192" "Scleria.iostephana_PA2_RUN2_GAM" "PA2" "RUN2" "GAM" "BOYCE" 481 77.778 77.339 0.942 0.826 NA
"193" "Scleria.iostephana_PA2_RUN3_MAXENT" "PA2" "RUN3" "MAXENT" "TSS" 130 83.333 83.794 0.673 0.617 NA
"194" "Scleria.iostephana_PA2_RUN3_MAXENT" "PA2" "RUN3" "MAXENT" "ROC" 138.5 83.333 84.585 0.915 0.876 NA
"195" "Scleria.iostephana_PA2_RUN3_MAXENT" "PA2" "RUN3" "MAXENT" "KAPPA" 821 48.148 99.868 0.625 0.52 NA
