"full.name" "PA" "run" "algo" "metric.eval" "cutoff" "sensitivity" "specificity" "calibration" "validation" "evaluation"
"136" "Scleria.lingulata_PA1_allRun_ANN" "PA1" "allRun" "ANN" "BOYCE" 554 77.419 77.986 0.932 NA NA
"137" "Scleria.lingulata_PA1_allRun_GLM" "PA1" "allRun" "GLM" "TSS" 493 82.258 70.96 0.532 NA NA
"138" "Scleria.lingulata_PA1_allRun_GLM" "PA1" "allRun" "GLM" "ROC" 495.5 82.258 71.077 0.82 NA NA
"139" "Scleria.lingulata_PA1_allRun_GLM" "PA1" "allRun" "GLM" "KAPPA" 629 65.591 82.553 0.41 NA NA
"140" "Scleria.lingulata_PA1_allRun_GLM" "PA1" "allRun" "GLM" "BOYCE" 505 80.645 71.78 0.982 NA NA
"141" "Scleria.lingulata_PA1_allRun_GAM" "PA1" "allRun" "GAM" "TSS" 493 76.344 69.672 0.464 NA NA
"142" "Scleria.lingulata_PA1_allRun_GAM" "PA1" "allRun" "GAM" "ROC" 501.5 75.806 70.726 0.797 NA NA
"143" "Scleria.lingulata_PA1_allRun_GAM" "PA1" "allRun" "GAM" "KAPPA" 639 54.839 85.012 0.365 NA NA
"144" "Scleria.lingulata_PA1_allRun_GAM" "PA1" "allRun" "GAM" "BOYCE" 456 78.495 65.691 0.994 NA NA
"145" "Scleria.lingulata_PA2_RUN1_MAXENT" "PA2" "RUN1" "MAXENT" "TSS" 563 76.51 92.857 0.695 0.239 NA
"146" "Scleria.lingulata_PA2_RUN1_MAXENT" "PA2" "RUN1" "MAXENT" "ROC" 564.5 76.51 93.006 0.925 0.72 NA
"147" "Scleria.lingulata_PA2_RUN1_MAXENT" "PA2" "RUN1" "MAXENT" "KAPPA" 734 66.443 99.107 0.741 0.234 NA
"148" "Scleria.lingulata_PA2_RUN1_MAXENT" "PA2" "RUN1" "MAXENT" "BOYCE" 533 76.51 91.518 0.902 0.428 NA
"149" "Scleria.lingulata_PA2_RUN1_RF" "PA2" "RUN1" "RF" "TSS" 352 100 99.554 0.996 0.316 NA
"150" "Scleria.lingulata_PA2_RUN1_RF" "PA2" "RUN1" "RF" "ROC" 357 100 99.702 1 0.798 NA
"151" "Scleria.lingulata_PA2_RUN1_RF" "PA2" "RUN1" "RF" "KAPPA" 391 99.329 100 0.996 0.255 NA
"152" "Scleria.lingulata_PA2_RUN1_RF" "PA2" "RUN1" "RF" "BOYCE" 357 100 99.702 1 0.888 NA
"153" "Scleria.lingulata_PA2_RUN1_GBM" "PA2" "RUN1" "GBM" "TSS" 557 87.248 87.946 0.752 0.386 NA
"154" "Scleria.lingulata_PA2_RUN1_GBM" "PA2" "RUN1" "GBM" "ROC" 420 97.987 77.232 0.948 0.782 NA
"155" "Scleria.lingulata_PA2_RUN1_GBM" "PA2" "RUN1" "GBM" "KAPPA" 602 79.195 91.518 0.668 0.31 NA
"156" "Scleria.lingulata_PA2_RUN1_GBM" "PA2" "RUN1" "GBM" "BOYCE" 533 87.919 86.756 0.985 0.868 NA
"157" "Scleria.lingulata_PA2_RUN1_ANN" "PA2" "RUN1" "ANN" "TSS" 534 94.631 74.107 0.687 0.324 NA
